linkId,linkLength,linkFreeSpeed,linkCapacity,numberOfLanes,linkModes,attributeOrigId,attributeOrigType,fromNodeId,toNodeId,fromLocationX,fromLocationY,toLocationX,toLocationY
2627,14.043,4.62962962962963,1000.0,1.0,"null;car;walk;bike",48494,secondary,864,1301,679674.7140506688,4830047.318140586,679660.6298890805,4830046.940571119
2628,323.594,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48496,tertiary,900,1495,684262.8498560286,4829175.616287679,684587.4319369828,4829182.778300616
2629,323.594,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48496,tertiary,1495,900,684587.4319369828,4829182.778300616,684262.8498560286,4829175.616287679
263,402.823,3.4722222222222223,300.0,0.5,"null;car;walk;bike",46130,tertiary,242,195,687417.2620471576,4820191.969714837,687428.1528160779,4819789.390100266
2630,244.085,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48498,tertiary,1368,1539,678371.0112171713,4826806.99886646,678126.2432904997,4826799.517485057
2631,244.085,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48498,tertiary,1539,1368,678126.2432904997,4826799.517485057,678371.0112171713,4826806.99886646
2632,404.57,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48500,tertiary,753,752,686500.6864926764,4823811.253379995,686513.0862287449,4823406.981155805
2633,404.57,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48500,tertiary,752,753,686513.0862287449,4823406.981155805,686500.6864926764,4823811.253379995
2634,30.319,6.172839506172839,1500.0,1.0,"null;car;walk;bike",48502,primary,392,1323,679300.7158227831,4825268.190091577,679330.8108140903,4825272.606234195
2635,30.319,6.172839506172839,1500.0,1.0,"null;car;walk;bike",48502,primary,1323,392,679330.8108140903,4825272.606234195,679300.7158227831,4825268.190091577
2636,269.764,18.055555555555554,8000.0,4.0,"null;car",48504,motorway,1540,1430,679402.470877701,4820766.118473314,679394.8548280264,4821035.701226192
2637,269.764,18.055555555555554,8000.0,4.0,"null",48504,motorway,1430,1540,679394.8548280264,4821035.701226192,679402.470877701,4820766.118473314
2638,308.498,6.172839506172839,750.0,0.5,"null;car;walk;bike",48506,primary,120,1541,679439.9426460635,4826824.556865783,679420.0927327408,4826516.770723006
2639,308.498,6.172839506172839,750.0,0.5,"null;car;walk;bike",48506,primary,1541,120,679420.0927327408,4826516.770723006,679439.9426460635,4826824.556865783
264,173.966,6.172839506172839,1500.0,1.0,"null;car;walk;bike",46132,primary,243,244,686960.628365129,4824131.216397603,686786.0982015321,4824127.5706051
2640,13.181,6.172839506172839,750.0,0.5,"null;car;walk;bike",48508,primary,1542,1463,678256.4263975206,4830759.1147142425,678269.6427992828,4830759.566359475
2641,13.181,6.172839506172839,750.0,0.5,"null;car;walk;bike",48508,primary,1463,1542,678269.6427992828,4830759.566359475,678256.4263975206,4830759.1147142425
2642,268.195,18.055555555555554,4000.0,2.0,"null;car",48510,motorway,1388,1354,683044.4738217044,4830801.044559272,683307.2566952277,4830743.44050346
2643,268.195,18.055555555555554,4000.0,2.0,"null",48510,motorway,1354,1388,683307.2566952277,4830743.44050346,683044.4738217044,4830801.044559272
2644,307.759,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48512,tertiary,168,844,680010.1926034972,4826009.079279528,679701.4675908014,4826004.528102752
2645,307.759,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48512,tertiary,844,168,679701.4675908014,4826004.528102752,680010.1926034972,4826009.079279528
2646,463.439,18.055555555555554,6000.0,3.0,"null;car",48514,motorway,655,1543,686290.9921621527,4824555.711890055,686292.3062498404,4825019.029642183
2647,463.439,18.055555555555554,6000.0,3.0,"null",48514,motorway,1543,655,686292.3062498404,4825019.029642183,686290.9921621527,4824555.711890055
2648,90.615,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48516,tertiary,1544,1404,683607.4036974038,4825120.9229017785,683586.3613280859,4825209.053588373
2649,90.615,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48516,tertiary,1404,1544,683586.3613280859,4825209.053588373,683607.4036974038,4825120.9229017785
265,173.966,6.172839506172839,1500.0,1.0,"null;car;walk;bike",46132,primary,244,243,686786.0982015321,4824127.5706051,686960.628365129,4824131.216397603
2650,309.366,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48518,tertiary,1375,1545,683706.6280173131,4822927.313319027,684017.0055037657,4822934.430844662
2651,309.366,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48518,tertiary,1545,1375,684017.0055037657,4822934.430844662,683706.6280173131,4822927.313319027
2652,404.527,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48520,tertiary,70,1546,683059.2072398601,4820890.433701489,683071.9146931886,4820486.210649522
2653,404.527,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48520,tertiary,1546,70,683071.9146931886,4820486.210649522,683059.2072398601,4820890.433701489
2654,20.122,4.62962962962963,1000.0,1.0,"null;car;walk;bike",48522,secondary,1547,1548,684875.486125238,4824284.85183682,684874.9161427529,4824304.965011623
2655,20.122,4.62962962962963,1000.0,1.0,"null;car;walk;bike",48522,secondary,1548,1547,684874.9161427529,4824304.965011623,684875.486125238,4824284.85183682
2656,111.052,6.172839506172839,2250.0,1.5,"null;car;walk;bike",48524,primary,442,1025,679478.5815622774,4823626.886171451,679367.2061825474,4823623.910485215
2657,111.052,6.172839506172839,2250.0,1.5,"null;car;walk;bike",48524,primary,1025,442,679367.2061825474,4823623.910485215,679478.5815622774,4823626.886171451
2658,13.803,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48526,tertiary,1371,1087,680267.5738948005,4826324.701637145,680253.7786836266,4826325.909270372
2659,13.803,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48526,tertiary,1087,1371,680253.7786836266,4826325.909270372,680267.5738948005,4826324.701637145
266,58.496,3.4722222222222223,600.0,1.0,"null;car;walk;bike",46134,tertiary,245,246,680039.1079985732,4828474.803155339,679980.4366017401,4828473.394788619
2660,130.555,6.172839506172839,1500.0,1.0,"null;car;walk;bike",48528,primary,1549,1550,683244.4106373705,4825006.570513676,683240.6301024139,4825137.064350892
2661,130.555,6.172839506172839,1500.0,1.0,"null;car;walk;bike",48528,primary,1550,1549,683240.6301024139,4825137.064350892,683244.4106373705,4825006.570513676
2662,23.184,6.172839506172839,1500.0,1.0,"null;car;walk;bike",48530,primary,981,696,683396.3688091381,4819794.526317146,683397.2833588755,4819771.377426222
2663,23.184,6.172839506172839,1500.0,1.0,"null;car;walk;bike",48530,primary,696,981,683397.2833588755,4819771.377426222,683396.3688091381,4819794.526317146
2664,8.877,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48532,tertiary,1551,1552,681681.3517138585,4823275.517296411,681681.5839822418,4823266.63201289
2665,8.877,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48532,tertiary,1552,1551,681681.5839822418,4823266.63201289,681681.3517138585,4823275.517296411
2666,367.48,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48534,tertiary,1553,517,684524.3813396096,4822604.2270355895,684155.8078691475,4822594.968990159
2667,367.48,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48534,tertiary,517,1553,684155.8078691475,4822594.968990159,684524.3813396096,4822604.2270355895
2668,293.941,18.055555555555554,4000.0,2.0,"null;car",48536,motorway,391,1554,683424.2495348735,4819969.9298467655,683681.9745483006,4820112.819528898
2669,293.941,18.055555555555554,4000.0,2.0,"null",48536,motorway,1554,391,683681.9745483006,4820112.819528898,683424.2495348735,4819969.9298467655
267,58.496,3.4722222222222223,600.0,1.0,"null;car;walk;bike",46134,tertiary,246,245,679980.4366017401,4828473.394788619,680039.1079985732,4828474.803155339
2670,15.237,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48538,tertiary,1555,203,683722.0318206062,4827302.931555359,683721.437128978,4827318.153565317
2671,15.237,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48538,tertiary,203,1555,683721.437128978,4827318.153565317,683722.0318206062,4827302.931555359
2672,59.597,18.055555555555554,6000.0,3.0,"null;car",48540,motorway,1230,1556,686292.5158219023,4826038.875885458,686289.9095887033,4826098.401912685
2673,59.597,18.055555555555554,6000.0,3.0,"null",48540,motorway,1556,1230,686289.9095887033,4826098.401912685,686292.5158219023,4826038.875885458
2674,4.779,18.055555555555554,6000.0,3.0,"null;car",48542,motorway,1557,739,679868.6821272131,4831290.802750646,679863.8872572782,4831290.729589288
2675,4.779,18.055555555555554,6000.0,3.0,"null",48542,motorway,739,1557,679863.8872572782,4831290.729589288,679868.6821272131,4831290.802750646
2676,432.811,4.62962962962963,1000.0,1.0,"null;car;walk;bike",48544,secondary,1558,1559,681895.2370097415,4830137.181682253,681461.2333822317,4830122.8489669105
2677,432.811,4.62962962962963,1000.0,1.0,"null;car;walk;bike",48544,secondary,1559,1558,681461.2333822317,4830122.8489669105,681895.2370097415,4830137.181682253
2678,200.512,6.172839506172839,1500.0,1.0,"null;car;walk;bike",48546,primary,810,911,683372.4967649756,4820494.125514957,683379.5712752271,4820293.789601648
2679,200.512,6.172839506172839,1500.0,1.0,"null;car;walk;bike",48546,primary,911,810,683379.5712752271,4820293.789601648,683372.4967649756,4820494.125514957
268,200.186,4.62962962962963,1000.0,1.0,"null;car;walk;bike",46136,secondary,247,248,685160.3850095127,4828606.487842088,685361.1576889979,4828611.923979782
2680,223.735,4.62962962962963,1000.0,1.0,"null;car;walk;bike",48548,secondary,147,1368,678366.0920719854,4827030.6084966,678371.0112171713,4826806.99886646
2681,223.735,4.62962962962963,1000.0,1.0,"null;car;walk;bike",48548,secondary,1368,147,678371.0112171713,4826806.99886646,678366.0920719854,4827030.6084966
2682,40.844,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48550,tertiary,1560,1561,681770.6565728872,4820448.319931683,681769.1646417542,4820489.136161503
2683,40.844,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48550,tertiary,1561,1560,681769.1646417542,4820489.136161503,681770.6565728872,4820448.319931683
2684,28.267,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48552,tertiary,1562,273,686239.4734228647,4822203.426936507,686241.234105837,4822175.210628204
2685,28.267,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48552,tertiary,273,1562,686241.234105837,4822175.210628204,686239.4734228647,4822203.426936507
2686,114.153,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48554,tertiary,610,1233,682959.6528571048,4826157.7584846,682866.9066503965,4826224.696766668
2687,114.153,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48554,tertiary,1233,610,682866.9066503965,4826224.696766668,682959.6528571048,4826157.7584846
2688,309.11,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48556,tertiary,845,1563,687274.3962952697,4823832.47472108,687219.3863765106,4824136.603350787
2689,309.11,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48556,tertiary,1563,845,687219.3863765106,4824136.603350787,687274.3962952697,4823832.47472108
269,200.186,4.62962962962963,1000.0,1.0,"null;car;walk;bike",46136,secondary,248,247,685361.1576889979,4828611.923979782,685160.3850095127,4828606.487842088
2690,427.465,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48558,tertiary,1208,33,683466.2251480434,4825543.654773548,683452.8105923338,4825970.802965745
2691,427.465,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48558,tertiary,33,1208,683452.8105923338,4825970.802965745,683466.2251480434,4825543.654773548
2692,25.863,3.4722222222222223,600.0,1.0,"null;car;walk;bike",48560,tertiary,1437,1564,683782.3831937532,4824543.046145153,683808.3247676552,4824543.634067108
2693,25.863,3.4722222222222223,600.0,1.0,"null;car;walk;bike",48560,tertiary,1564,1437,683808.3247676552,4824543.634067108,683782.3831937532,4824543.046145153
2694,87.769,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48562,tertiary,768,1087,680258.3827079488,4826413.536525633,680253.7786836266,4826325.909270372
2695,87.769,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48562,tertiary,1087,768,680253.7786836266,4826325.909270372,680258.3827079488,4826413.536525633
2696,128.699,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48564,tertiary,1031,1512,682035.5306278567,4825893.940469772,682096.832033211,4826007.193692978
2697,128.699,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48564,tertiary,1512,1031,682096.832033211,4826007.193692978,682035.5306278567,4825893.940469772
2698,302.224,4.62962962962963,1000.0,1.0,"null;car;walk;bike",48566,secondary,578,1565,678427.8454646596,4824794.60495114,678438.2639242453,4824492.642760169
2699,302.224,4.62962962962963,1000.0,1.0,"null;car;walk;bike",48566,secondary,1565,578,678438.2639242453,4824492.642760169,678427.8454646596,4824794.60495114
27,27.141,3.4722222222222223,300.0,0.5,"null;car;walk;bike",45894,tertiary,27,26,679110.0696956607,4829830.712234248,679108.457063321,4829857.810382515
270,273.347,3.4722222222222223,300.0,0.5,"null;car;walk;bike",46138,tertiary,249,250,686069.9423961312,4830242.719325411,686344.0914045747,4830250.180950474
2700,388.44,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48568,tertiary,1309,1183,679146.5363145522,4827917.0538484845,679536.1052326293,4827927.593788575
2701,388.44,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48568,tertiary,1183,1309,679536.1052326293,4827927.593788575,679146.5363145522,4827917.0538484845
2702,170.901,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48570,tertiary,1566,1376,679169.6048749872,4827224.63730137,679340.9860942343,4827229.850621716
2703,170.901,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48570,tertiary,1376,1566,679340.9860942343,4827229.850621716,679169.6048749872,4827224.63730137
2704,462.776,4.62962962962963,1000.0,1.0,"null;car;walk;bike",48572,secondary,1344,1567,686638.7163192092,4826534.143027646,686807.3996530459,4826965.231681996
2705,462.776,4.62962962962963,1000.0,1.0,"null;car;walk;bike",48572,secondary,1567,1344,686807.3996530459,4826965.231681996,686638.7163192092,4826534.143027646
2706,73.411,3.4722222222222223,600.0,1.0,"null;car;walk;bike",48574,tertiary,1526,1568,681623.6893334036,4825288.789412141,681579.4959284193,4825347.511929031
2707,73.411,3.4722222222222223,600.0,1.0,"null;car;walk;bike",48574,tertiary,1568,1526,681579.4959284193,4825347.511929031,681623.6893334036,4825288.789412141
2708,25.102,6.172839506172839,750.0,0.5,"null;car;walk;bike",48576,primary,416,1569,686283.9870667617,4824110.331730497,686308.3015110438,4824103.792749432
2709,25.102,6.172839506172839,750.0,0.5,"null;car;walk;bike",48576,primary,1569,416,686308.3015110438,4824103.792749432,686283.9870667617,4824110.331730497
271,273.347,3.4722222222222223,300.0,0.5,"null;car;walk;bike",46138,tertiary,250,249,686344.0914045747,4830250.180950474,686069.9423961312,4830242.719325411
2710,223.966,6.172839506172839,1500.0,1.0,"null;car;walk;bike",48578,primary,808,43,684744.2208988402,4829177.449502761,684738.4323155286,4829401.276830675
2711,223.966,6.172839506172839,1500.0,1.0,"null;car;walk;bike",48578,primary,43,808,684738.4323155286,4829401.276830675,684744.2208988402,4829177.449502761
2712,186.15,6.172839506172839,1500.0,1.0,"null;car;walk;bike",48580,primary,288,1570,679396.5772012924,4825346.173087259,679403.3660678146,4825532.152114579
2713,186.15,6.172839506172839,1500.0,1.0,"null;car;walk;bike",48580,primary,1570,288,679403.3660678146,4825532.152114579,679396.5772012924,4825346.173087259
2714,427.029,18.055555555555554,8000.0,4.0,"null;car",48582,motorway,1571,142,679924.4003718087,4828428.878209048,679942.1232092208,4828002.327621386
2715,427.029,18.055555555555554,8000.0,4.0,"null",48582,motorway,142,1571,679942.1232092208,4828002.327621386,679924.4003718087,4828428.878209048
2716,300.422,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48584,tertiary,1314,972,684612.5767064337,4823050.372292139,684913.9108577518,4823057.205203282
2717,300.422,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48584,tertiary,972,1314,684913.9108577518,4823057.205203282,684612.5767064337,4823050.372292139
2718,25.79,6.172839506172839,1500.0,1.0,"null;car;walk;bike",48586,primary,1346,1191,679347.428675364,4820379.7097456865,679321.5676387172,4820378.875359905
2719,25.79,6.172839506172839,1500.0,1.0,"null;car;walk;bike",48586,primary,1191,1346,679321.5676387172,4820378.875359905,679347.428675364,4820379.7097456865
272,277.702,3.4722222222222223,300.0,0.5,"null;car;walk;bike",46140,tertiary,251,252,678975.636260632,4819561.858528694,678697.0447267998,4819558.76129083
2720,137.161,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48588,tertiary,644,237,683642.0554788199,4823814.941542712,683646.3291721505,4823677.881366443
2721,137.161,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48588,tertiary,237,644,683646.3291721505,4823677.881366443,683642.0554788199,4823814.941542712
2722,211.954,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48590,tertiary,1451,559,682469.056662838,4823924.209502883,682475.6122746766,4823712.41106288
2723,211.954,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48590,tertiary,559,1451,682475.6122746766,4823712.41106288,682469.056662838,4823924.209502883
2724,23.553,6.172839506172839,750.0,0.5,"null;car;walk;bike",48592,primary,575,1572,685926.7643704624,4822166.60100795,685921.1460498221,4822143.726805347
2725,23.553,6.172839506172839,750.0,0.5,"null;car;walk;bike",48592,primary,1572,575,685921.1460498221,4822143.726805347,685926.7643704624,4822166.60100795
2726,336.476,4.62962962962963,1000.0,1.0,"null;car;walk;bike",48594,secondary,112,111,678708.512774379,4826814.824851676,679045.9983462996,4826822.667399134
2727,336.476,4.62962962962963,1000.0,1.0,"null;car;walk;bike",48594,secondary,111,112,679045.9983462996,4826822.667399134,678708.512774379,4826814.824851676
2728,43.311,6.172839506172839,1500.0,1.0,"null;car;walk;bike",48596,primary,1360,1573,683314.9821716265,4822513.864873999,683316.1395658861,4822470.560643728
2729,43.311,6.172839506172839,1500.0,1.0,"null;car;walk;bike",48596,primary,1573,1360,683316.1395658861,4822470.560643728,683314.9821716265,4822513.864873999
273,277.702,3.4722222222222223,300.0,0.5,"null;car;walk;bike",46140,tertiary,252,251,678697.0447267998,4819558.76129083,678975.636260632,4819561.858528694
2730,261.84,18.055555555555554,4000.0,2.0,"null;car",48598,motorway,1574,8,681682.5665377,4831113.377296756,681938.5452760935,4831054.591755386
2731,261.84,18.055555555555554,4000.0,2.0,"null",48598,motorway,8,1574,681938.5452760935,4831054.591755386,681682.5665377,4831113.377296756
2732,106.977,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48600,tertiary,1013,1575,683288.5254138083,4823443.94660932,683181.203407216,4823441.518658193
2733,106.977,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48600,tertiary,1575,1013,683181.203407216,4823441.518658193,683288.5254138083,4823443.94660932
2734,133.151,6.172839506172839,750.0,0.5,"null;car;walk;bike",48602,primary,1556,352,686289.9095887033,4826098.401912685,686423.3983639232,4826103.631798417
2735,133.151,6.172839506172839,750.0,0.5,"null;car;walk;bike",48602,primary,352,1556,686423.3983639232,4826103.631798417,686289.9095887033,4826098.401912685
2736,401.151,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48604,tertiary,495,71,682944.808154609,4821288.831486185,682957.9269906981,4820888.009492754
2737,401.151,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48604,tertiary,71,495,682957.9269906981,4820888.009492754,682944.808154609,4821288.831486185
2738,351.695,6.172839506172839,750.0,0.5,"null;car;walk;bike",48606,primary,1576,1049,679988.0229942626,4828558.857024438,679933.5962624145,4828906.244061974
2739,351.695,6.172839506172839,750.0,0.5,"null;car;walk;bike",48606,primary,1049,1576,679933.5962624145,4828906.244061974,679988.0229942626,4828558.857024438
274,125.469,4.62962962962963,1000.0,1.0,"null;car;walk;bike",46142,secondary,111,253,679045.9983462996,4826822.667399134,679171.8111092447,4826818.613077691
2740,391.032,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48608,tertiary,1577,848,685193.5830812361,4827816.235618757,685585.8830161121,4827813.119261332
2741,391.032,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48608,tertiary,848,1577,685585.8830161121,4827813.119261332,685193.5830812361,4827816.235618757
2742,225.418,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48610,tertiary,610,196,682959.6528571048,4826157.7584846,682860.0201691443,4825955.424001108
2743,225.418,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48610,tertiary,196,610,682860.0201691443,4825955.424001108,682959.6528571048,4826157.7584846
2744,201.8,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48612,tertiary,1298,641,685371.9933071907,4828213.520518882,685574.4021945293,4828218.663019467
2745,201.8,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48612,tertiary,641,1298,685574.4021945293,4828218.663019467,685371.9933071907,4828213.520518882
2746,303.259,18.055555555555554,4000.0,2.0,"null;car",48614,motorway,1578,1579,686404.9550631654,4829659.9864224335,686399.1178352314,4829963.120175162
2747,303.259,18.055555555555554,4000.0,2.0,"null",48614,motorway,1579,1578,686399.1178352314,4829963.120175162,686404.9550631654,4829659.9864224335
2748,401.339,6.172839506172839,1500.0,1.0,"null;car;walk;bike",48616,primary,713,1273,683952.5547670476,4828577.655436399,684355.0919176132,4828587.632767127
2749,401.339,6.172839506172839,1500.0,1.0,"null;car;walk;bike",48616,primary,1273,713,684355.0919176132,4828587.632767127,683952.5547670476,4828577.655436399
275,125.469,4.62962962962963,1000.0,1.0,"null;car;walk;bike",46142,secondary,253,111,679171.8111092447,4826818.613077691,679045.9983462996,4826822.667399134
2750,405.292,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48618,tertiary,614,417,686111.1774626786,4823395.220495668,686123.4999521837,4822990.213457661
2751,405.292,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48618,tertiary,417,614,686123.4999521837,4822990.213457661,686111.1774626786,4823395.220495668
2752,397.169,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48620,tertiary,1274,1086,682960.0024320079,4819629.680254674,683322.4996739508,4819794.623621211
2753,397.169,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48620,tertiary,1086,1274,683322.4996739508,4819794.623621211,682960.0024320079,4819629.680254674
2754,305.391,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48622,tertiary,1580,1581,680061.9188880816,4830646.886900014,680182.8281029756,4830366.3736962015
2755,305.391,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48622,tertiary,1581,1580,680182.8281029756,4830366.3736962015,680061.9188880816,4830646.886900014
2756,51.837,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48624,tertiary,177,1582,683404.492646384,4823674.262142648,683456.4768130158,4823675.826554283
2757,51.837,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48624,tertiary,1582,177,683456.4768130158,4823675.826554283,683404.492646384,4823674.262142648
2758,15.19,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48626,tertiary,518,1190,678671.6184127113,4830043.407748367,678666.0589048982,4830029.2666170355
2759,15.19,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48626,tertiary,1190,518,678666.0589048982,4830029.2666170355,678671.6184127113,4830043.407748367
276,12.302,6.172839506172839,1500.0,1.0,"null;car;walk;bike",46144,primary,254,255,683377.8674651467,4828040.644640959,683378.2281803256,4828028.339400974
2760,46.515,6.172839506172839,1500.0,1.0,"null;car;walk;bike",48628,primary,134,1583,679348.9442982157,4825271.5458595725,679393.4639834827,4825257.620165827
2761,46.515,6.172839506172839,1500.0,1.0,"null;car;walk;bike",48628,primary,1583,134,679393.4639834827,4825257.620165827,679348.9442982157,4825271.5458595725
2762,111.64,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48630,tertiary,1584,852,679964.7257821845,4821566.104356275,679854.9451638284,4821543.948682262
2763,111.64,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48630,tertiary,852,1584,679854.9451638284,4821543.948682262,679964.7257821845,4821566.104356275
2764,12.217,6.172839506172839,1500.0,1.0,"null;car;walk;bike",48632,primary,1323,1494,679330.8108140903,4825272.606234195,679342.6300260713,4825275.845083013
2765,12.217,6.172839506172839,1500.0,1.0,"null;car;walk;bike",48632,primary,1494,1323,679342.6300260713,4825275.845083013,679330.8108140903,4825272.606234195
2766,276.395,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48634,tertiary,577,1585,685824.7787798004,4829207.736642689,685547.5420489484,4829201.469262866
2767,276.395,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48634,tertiary,1585,577,685547.5420489484,4829201.469262866,685824.7787798004,4829207.736642689
2768,462.627,18.055555555555554,4000.0,2.0,"null;car",48636,motorway,1586,1268,686198.5521535822,4822626.536221482,686254.0044677723,4823085.751045597
2769,462.627,18.055555555555554,4000.0,2.0,"null",48636,motorway,1268,1586,686254.0044677723,4823085.751045597,686198.5521535822,4822626.536221482
277,12.302,6.172839506172839,1500.0,1.0,"null;car;walk;bike",46144,primary,255,254,683378.2281803256,4828028.339400974,683377.8674651467,4828040.644640959
2770,391.633,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48638,tertiary,942,590,682397.8561445818,4824504.499413699,682005.1115487069,4824492.79610563
2771,391.633,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48638,tertiary,590,942,682005.1115487069,4824492.79610563,682397.8561445818,4824504.499413699
2772,41.113,6.172839506172839,1500.0,1.0,"null;car;walk;bike",48640,primary,1507,1471,686250.491010783,4824116.1937440075,686209.2581779858,4824115.0501531055
2773,41.113,6.172839506172839,1500.0,1.0,"null;car;walk;bike",48640,primary,1471,1507,686209.2581779858,4824115.0501531055,686250.491010783,4824116.1937440075
2774,35.206,6.172839506172839,1500.0,1.0,"null;car;walk;bike",48642,primary,1323,1439,679330.8108140903,4825272.606234195,679297.9421153557,4825285.487610869
2775,35.206,6.172839506172839,1500.0,1.0,"null;car;walk;bike",48642,primary,1439,1323,679297.9421153557,4825285.487610869,679330.8108140903,4825272.606234195
2776,99.137,6.172839506172839,2250.0,1.5,"null;car;walk;bike",48644,primary,121,548,679511.6320276002,4826825.896782717,679609.5799055875,4826808.679271657
2777,99.137,6.172839506172839,2250.0,1.5,"null;car;walk;bike",48644,primary,548,121,679609.5799055875,4826808.679271657,679511.6320276002,4826825.896782717
2778,110.227,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48646,tertiary,1587,284,684648.8043911395,4824279.392058003,684652.9323455615,4824169.269404649
2779,110.227,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48646,tertiary,284,1587,684652.9323455615,4824169.269404649,684648.8043911395,4824279.392058003
278,212.049,6.172839506172839,1500.0,1.0,"null;car;walk;bike",46146,primary,256,257,679346.6188791287,4824942.923463358,679376.534935406,4825152.815732945
2780,98.192,4.62962962962963,1000.0,1.0,"null;car;walk;bike",48648,secondary,1141,765,685837.9475628006,4818946.187429979,685936.4621406642,4818946.787356203
2781,98.192,4.62962962962963,1000.0,1.0,"null;car;walk;bike",48648,secondary,765,1141,685936.4621406642,4818946.787356203,685837.9475628006,4818946.187429979
2782,371.021,18.055555555555554,6000.0,3.0,"null;car",48650,motorway,1234,1588,679916.8022637045,4829553.330167516,679918.5093546577,4829924.2531747855
2783,371.021,18.055555555555554,6000.0,3.0,"null",48650,motorway,1588,1234,679918.5093546577,4829924.2531747855,679916.8022637045,4829553.330167516
2784,91.979,6.172839506172839,1500.0,1.0,"null;car;walk;bike",48652,primary,425,814,679376.0901418391,4823521.340971442,679333.6956558387,4823603.009882419
2785,91.979,6.172839506172839,1500.0,1.0,"null;car;walk;bike",48652,primary,814,425,679333.6956558387,4823603.009882419,679376.0901418391,4823521.340971442
2786,302.937,3.4722222222222223,300.0,0.5,"null;car;walk;bike",48654,tertiary,753,1373,686500.6864926764,4823811.253379995,686491.6719703643,4824113.996018777
